#separator:tab
#html:true
#tags column:3
Die {{c1::Krankenpflegerin::die Krankenschwester}} kümmert sich aufopferungsvoll/&nbsp;hingebungsvoll/leidenschaftlich um die Patienten.	Als Krankenpflegerin auf der Intensivstation trägt sie viel Verantwortung.	
Die {{c1::Globalisierung::die weltweite Vernetzung}} erleichtert den weltweiten Handel enorm.	Die Globalisierung hat zur Folge, dass viele Produkte im Ausland günstiger produziert werden.	
Die Universität verabschiedet heute feierlich ihre {{c1::Absolventen::jemand mit Abschluss}}.	Die Firma sucht nach jungen und motivierten Absolventen der Informatik.	
Du solltest dich nicht auf so ein riskantes Geschäft {{c1::einlassen::sich beteiligen an}}.	Ich habe mich auf diesen Deal eingelassen, weil ich das Geld brauchte.	
Die Kinder sollen lernen, Probleme {{c1::eigenständig::selbstständig}} zu lösen.	Sie führt ihre Projekte völlig eigenständig und ohne Hilfe durch.	
Wenn man in ein fremdes Land zieht, sollte man die {{c1::Landessprache::die Sprache eines Landes}} lernen.	Spanisch ist die offizielle Landessprache in vielen südamerikanischen Staaten.	
Ich fand sein lautes Verhalten beim Essen etwas {{c1::befremdlich::seltsam / irritierend}}.	Ihre kalte Reaktion auf die gute Nachricht wirkte sehr befremdlich.	
Er musste am Ende {{c1::zugeben::eingestehen}}, dass er gelogen hatte.	Ich muss zugeben, dass deine Idee wirklich fantastisch ist.	
Das Konzert am Samstagabend war der absolute {{c1::Höhepunkt::das Maximum / das Highlight}} des Festivals.	Der Höhepunkt seiner Karriere war der Gewinn der Weltmeisterschaft.	
Der Film war nicht schlecht, aber auch nicht super, einfach nur {{c1::Mittelmaß::der Durchschnitt}}.	Seine sportlichen Leistungen in dieser Saison waren leider nur Mittelmaß.	
Er war krank und muss die Prüfung nun {{c1::nachholen::später machen}}.	Ich muss dringend etwas Schlaf nachholen, nachdem ich die ganze Nacht gearbeitet habe.	
{{c1::Idealerweise::im besten Fall}} sollten Sie die Bewerbung schon eine Woche vorher abschicken.	Idealerweise regnet es morgen nicht, damit wir grillen können.	
{{c1::Freiwilligenarbeit::die ehrenamtliche Arbeit}} im Ausland ist bei jungen Menschen sehr beliebt.	Durch ihre Freiwilligenarbeit im Tierheim hat sie viel Neues gelernt.	
Das {{c1::Mindestalter::das minimale Alter}} für den Führerschein liegt in Deutschland bei 18 Jahren.	Für diesen Film gibt es ein Mindestalter von 16 Jahren.	
Für diesen Kurs benötigen Sie keine speziellen {{c1::Vorkenntnisse::die bereits vorhandenen Kenntnisse}}.	Ihre Vorkenntnisse in Mathematik waren sehr hilfreich für das Studium.	
Sie können nach der Reise eine {{c1::Erstattung::die Rückzahlung}} der Fahrtkosten beantragen.	Nachdem das Paket verloren ging, verlangte ich eine sofortige Erstattung.	
Das Projekt war leider ein Fehler und hat nur {{c1::Unkosten::die Ausgaben}} verursacht.	Die Einnahmen reichten leider nicht aus, um die Unkosten zu decken.	
Er leistet tolle Arbeit, bekommt aber von seinem Chef kaum {{c1::Anerkennung::die Wertschätzung / das Lob}}.	Als Künstler sehnt er sich nach der Anerkennung des Publikums.	
Für diesen Job sind gute Englischkenntnisse und {{c1::Teamfähigkeit::das Arbeiten im Team}} absolut wichtig.	Teamfähigkeit ist eine Eigenschaft, die heutzutage überall gefordert wird.	
Als Psychologe braucht man ein hohes Maß an {{c1::Einfühlungsvermögen::die Empathie}}.	Ihm fehlt manchmal das nötige Einfühlungsvermögen, wenn jemand weint.	
Die Kirche ist eine sehr alte gesellschaftliche {{c1::Institution::die Einrichtung}}.	Die Europäische Union ist eine komplexe politische Institution.	
Die {{c1::Stadtverwaltung::das städtische Amt}} informiert die Bürger über die neuen Straßenbauarbeiten.	Du musst deinen neuen Wohnsitz bei der Stadtverwaltung anmelden.	
Er studiert {{c1::Betriebswirtschaftslehre::das BWL-Studium}} an der Universität.	Ein Studium der Betriebswirtschaftslehre eröffnet viele Chancen in der Wirtschaft.	
Es gab ein kleines {{c1::Missverständnis::der Irrtum}} bezüglich der Uhrzeit.	Dieses Missverständnis hat zu einem großen Streit geführt.	
Der Direktor wird die neuen Studenten herzlich {{c1::willkommen heißen::begrüßen}}.	Wir möchten unsere neuen Nachbarn in unserem Haus willkommen heißen.	
Nach seiner Ankunft in Asien erlebte er erst einmal einen {{c1::Kulturschock::der Zusammenprall der Kulturen}}.	Die vielen fremden Geräusche und Gerüche verursachten bei ihr einen kleinen Kulturschock.	
Der tägliche {{c1::Umgang::der Kontakt}} mit Kunden erfordert viel Geduld.	Er pflegt einen sehr höflichen und respektvollen Umgang mit älteren Menschen.	
Unser {{c1::Dozent::der Universitätslehrer}} für Geschichte ist bei den Studenten sehr beliebt.	Die Dozentin erklärte den komplexen Stoff sehr anschaulich.	
Lehrer sollten für Schüler immer eine {{c1::Respektperson::die Autorität}} sein.	Als Polizist muss er lernen, auf der Straße wie eine Respektperson aufzutreten.	
Sie hat die schwierige Aufgabe ohne {{c1::ausdrückliche::unaufgefordert}} Aufforderung erledigt.	Er verbot uns ausdrücklich, den Raum ohne seine Erlaubnis zu betreten.	
Aus dieser Diskussion könnten {{c1::sich}} viele neue Ideen {{c1::ergeben::entstehen / eintreten}}.	Er musste sich der Polizei nach einer langen Flucht ergeben.	
Bei Fragen können Sie {{c1::sich}} jederzeit im Meeting {{c1::zu Wort melden::etwas sagen wollen}}.	Er hat sich während der gesamten Konferenz nicht einmal zu Wort gemeldet.	
Wir laden alle Bürger ein, bei diesem wichtigen Thema {{c1::mitzudiskutieren::sich am Gespräch beteiligen}}.	Jeder im Seminarraum darf und soll bei dieser brisanten Frage mitdiskutieren.	
Nach dem Umzug brauchte sie ein paar Monate, um {{c1::sich}} in der neuen Stadt {{c1::einzuleben::sich eingewöhnen}}.	Er hat sich in seiner neuen Schule überraschend schnell eingelebt.	
Er möchte nach dem Abitur erst einmal die ganze Welt {{c1::bereisen::herumreisen in}}.	Im nächsten Sommer planen wir, den asiatischen Kontinent zu bereisen.	
Jedes Land hat seine ganz eigenen {{c1::Sitten und Bräuche::die Traditionen}}.	Man sollte sich vor einer weiten Reise über die lokalen Sitten und Bräuche informieren.	
Warum muss es {{c1::ausgerechnet::genau / exakt}} an meinem Geburtstag regnen?	Ausgerechnet heute, wenn ich einen wichtigen Termin habe, springt das Auto nicht an.	
Frankreich ist ein großes {{c1::Nachbarland::der angrenzende Staat}} von Deutschland.	Das kleine Nachbarland hat kürzlich neue Grenzkontrollen eingeführt.	
Seine Bewerbung endete leider mit einer enttäuschenden {{c1::Ablehnung::die Zurückweisung}}.	Die Ablehnung seines Vorschlags traf ihn sehr hart.	
Seine {{c1::anfängliche::am Anfang}} Skepsis legte sich bald.	Die anfänglichen Probleme bei der Softwareentwicklung wurden schnell gelöst.	
Wir müssen unsere Strategie {{c1::dahingehend::in der Hinsicht}} ändern, dass wir Kosten sparen.	Meine Überlegungen gehen dahingehend, dass wir das Projekt verschieben.	
Man kann dieses alte Gedicht auf verschiedene Weisen {{c1::interpretieren::deuten}}.	Der Kritiker versuchte, den schwierigen Film politisch zu interpretieren.	
Er ist dem neuen Projekt gegenüber leider sehr {{c1::negativ eingestellt::pessimistisch sein}}.	Sei doch nicht immer so negativ eingestellt, bevor wir es überhaupt versucht haben!	
{{c1::Nach und nach::allmählich}} verstand er die komplizierten Spielregeln.	Nach und nach färben sich im Herbst die Blätter an den Bäumen bunt.	
Meine ehrliche Kritik an deiner Arbeit {{c1::ist nicht persönlich gemeint::das ist keine persönliche Kritik}}.	Bitte sei nicht beleidigt, das war wirklich nicht persönlich gemeint.	
Die neuen Steuern sorgten für großen {{c1::Unmut::der Ärger}} in der Bevölkerung.	Er machte seinem Unmut über das schlechte Essen lauthals Luft.	
Man spürte deutlich seinen {{c1::Unwillen::die Abneigung}}, die extra Aufgabe zu übernehmen.	Trotz ihres Unwillens half sie am Ende doch bei der schweren Arbeit.	
Auf der Demonstration {{c1::taten}} die Menschen ihre Meinung lautstark {{c1::kund::äußern / mitteilen}}.	Der Chef wird seine Entscheidung noch heute Nachmittag kundtun.	
Es regnete stark, {{c1::infolgedessen::deshalb / folglich}} fiel das Fußballspiel aus.	Das Unternehmen verlor viele Kunden und musste infolgedessen Filialen schließen.	
Kannst du dieses komplizierte Wort für mich bitte {{c1::umschreiben::anders formulieren}}?	Es ist manchmal sehr schwer, seine tiefsten Gefühle mit Worten zu umschreiben.	
Sag mir endlich die Wahrheit und {{c1::rede}} nicht immer {{c1::um den heißen Brei herum::nicht zur Sache kommen}}!	Wenn du eine Gehaltserhöhung willst, solltest du nicht lange um den heißen Brei herumreden.	
Manchmal muss man bei seinen Nachrichten {{c1::zwischen den Zeilen lesen::den versteckten Sinn verstehen}}.	Wer bei diesem Text zwischen den Zeilen liest, erkennt die versteckte Warnung.	
Ihre offensichtliche {{c1::Falschheit::die Unehrlichkeit}} im Gespräch machte mich wütend.	Ich verabscheue Falschheit und schätze Menschen, die immer direkt und ehrlich sind.	
Wie {{c1::legst}} du sein seltsames Verhalten von gestern {{c1::aus::interpretieren}}?	Dieses Gesetz lässt sich von Juristen extrem unterschiedlich auslegen.	
Die {{c1::Begrüßung::der Empfang}} der internationalen Gäste war sehr herzlich.	Zur Begrüßung bekam jeder Teilnehmer ein kleines Geschenk.	
Zur Begrüßung gab sie ihm einen freundlichen Kuss auf die {{c1::Wange::die Backe}}.	Nach dem langen Lauf an der kalten Luft hatte er ganz rote Wangen.	
Ein fester {{c1::Händedruck::das Händeschütteln}} wirkt bei einem Vorstellungsgespräch selbstbewusst.	Der vertragliche Deal wurde am Ende nur mit einem einfachen Händedruck besiegelt.	
Er hat mir auf der Straße kurz {{c1::zugenickt::mit dem Kopf grüßen}}.	Der Lehrer hat mir zustimmend zugenickt, als ich die richtige Antwort gab.	
Enge Freunde {{c1::umarmen::in die Arme nehmen}} sich oft zur Begrüßung.	Die Mutter rannte zum Zug, um ihren Sohn nach der langen Reise endlich zu umarmen.	
Er kocht die Suppe nicht nach Rezept, sondern einfach {{c1::nach Gefühl::intuitiv}}.	Wenn man oft Auto fährt, schaltet man irgendwann komplett nach Gefühl.	
Sehr viele Menschen arbeiten heutzutage im {{c1::Dienstleistungssektor::der tertiäre Sektor}}.	Der Tourismus ist ein extrem wichtiger Teil des Dienstleistungssektors.	
In diesem Start-up herrscht eine sehr moderne und lockere {{c1::Arbeitskultur::das Arbeitsklima}}.	Eine toxische Arbeitskultur führt dazu, dass viele Angestellte kündigen.	
Das extrem scharfe Essen war für ihn noch sehr {{c1::ungewohnt::fremd}}.	Die totale Stille auf dem Land war für den Großstädter anfangs sehr ungewohnt.	
Dieser leckere Apfelkuchen ist von meiner Oma {{c1::selbst gebacken::hausgemacht}}.	Am Sonntag essen wir am liebsten selbst gebackenes Brot zum Frühstück.	
In ihrer Familie herrscht absolute {{c1::Harmonie::die Eintracht}}.	Die musikalische Harmonie dieses Liedes wirkt unglaublich beruhigend.	
Die Hitze in der Wüste ist für uns hier fast {{c1::unvorstellbar::unfassbar}}.	Die Größe des Universums ist für den menschlichen Verstand unvorstellbar.	
Mit reiner {{c1::Logik::der Verstand}} kann man dieses emotionale Problem nicht lösen.	Mir fehlt einfach die Logik hinter dieser seltsamen Entscheidung.	
Du musst die Eingangstür abends sorgfältig {{c1::verschließen::zumachen / absperren}}.	Er hat sich in seinem Zimmer eingeschlossen, um sich völlig vor der Welt zu verschließen.	
Der Dieb konnte der Polizei im Dunkeln leider {{c1::entkommen::fliehen}}.	Die Tiere sind wegen eines kaputten Zauns aus dem Gehege entkommen.	
Ich kann mir überhaupt nicht {{c1::vorstellen::sich präsentieren / sich denken}}, wie das funktioniert.	Darf ich Ihnen kurz meinen neuen Kollegen vorstellen?	
Bitte {{c1::verlassen::weggehen von}} Sie umgehend das Gebäude über die Treppen.	Er hat seine Heimatstadt schon vor vielen Jahren verlassen.	
Der böse König ließ den Helden in einen tiefen Turm {{c1::einsperren::einschließen}}.	Ich werde meinen Hund sicher nicht den ganzen Tag in der Wohnung einsperren!	
Lass uns im neuen Geschäft erst einmal in Ruhe {{c1::umsehen::sich umschauen}}.	Wer die Straße überquert, sollte sich immer sorgfältig umsehen.	
Die Chemiker arbeiten im {{c1::Labor::die Forschungsstätte}} an einem neuen, wirksamen Medikament.	Das Blut des Patienten wurde sofort ins Labor geschickt.	
Der neue {{c1::Thriller::der Spannungsroman}} im Kino war von Anfang bis Ende extrem spannend.	Sie liest abends vor dem Schlafen gerne düstere Thriller.	
Die {{c1::Spannung::die Aufregung}} vor dem Finale war im ganzen Stadion spürbar.	Die elektrische Spannung an dieser Steckdose beträgt 230 Volt.	
Seine {{c1::Begeisterung::der Enthusiasmus}} für den neuen Job war für alle ansteckend.	Die Idee stieß im Management leider nicht auf viel Begeisterung.	
Sein {{c1::Mitspieler::der Teamkollege}} hat ihm den Ball im perfekten Moment zugespielt.	Bei diesem Brettspiel muss man manchmal gegen seine eigenen Mitspieler arbeiten.	
Nun {{c1::gilt es::es ist wichtig / man muss}}, konzentriert zu bleiben und keine Fehler mehr zu machen.	Nach dem Erdbeben gilt es, die Verletzten so schnell wie möglich zu versorgen.	
Die Polizei musste das gesamte Haus nach Spuren {{c1::durchsuchen::absuchen}}.	Der Zöllner am Flughafen wollte meine ganzen Taschen durchsuchen.	
Die Gruppe musste sich gemeinsam aus dem Escape-Room {{c1::rätseln::sich befreien durch Rätsellösen}}.	Die Kinder versuchten sich verzweifelt aus dem schwierigen Labyrinth zu rätseln.	
Dieses günstige Angebot {{c1::richtet sich an::sich wenden an}} speziell an junge Familien.	Meine Bitte richtet sich an alle, die in der Nähe wohnen.	
Die {{c1::Ähnlichkeit::die Übereinstimmung}} zwischen den beiden Schwestern ist wirklich erstaunlich groß.	Trotz der unterschiedlichen Farben gibt es eine starke Ähnlichkeit im Design.	
Dieses Dokument dient uns als {{c1::Vorlage::das Modell / das Muster}} für den neuen Arbeitsvertrag.	Der Schneider nutzt eine alte Vorlage, um das Kleid perfekt zu nähen.	
Wir {{c1::orientieren uns an::sich richten nach}} bei der Entwicklung ganz an den Wünschen unserer Kunden.	Man sollte sich bei moralischen Entscheidungen an seinen eigenen Werten orientieren.	
Für dieses seltene {{c1::Szenario::die Situation}} haben wir aktuell keinen Notfallplan.	Im schlimmsten Szenario müssen wir die Firma leider komplett schließen.	
Am Wochenende haben wir ein sehr spannendes {{c1::Fluchtspiel::das Escape-Game}} in der Stadt ausprobiert.	Das Fluchtspiel war so knifflig, dass wir die Zeit knapp überschritten haben.	
Das Spiel hat drei verschiedene {{c1::Schwierigkeitsgrade::das Niveau}} für Anfänger und Profis.	Mit jedem neuen Level erhöht sich der Schwierigkeitsgrad enorm.	
Er {{c1::wagt sich::sich trauen}} endlich an das schwierige Projekt heran.	Kaum jemand wagt sich im Winter ins eiskalte Wasser des Sees.	
Die digitale Uhr an der Wand {{c1::zählt}} die verbleibende Zeit {{c1::herunter::rückwärts zählen}}.	Die Menge begann den Countdown bis Mitternacht laut herunterzuzählen.	
Eine {{c1::kooperative::zusammenarbeitend}} Haltung ist in unserem kleinen Team sehr wichtig.	Der Tatverdächtige zeigte sich bei der Vernehmung wenig kooperativ.	
In diesem tiefen Wald ist man von der restlichen {{c1::Außenwelt::die Umgebung}} abgeschnitten.	Ihre extreme Schüchternheit isolierte sie völlig von der Außenwelt.	
Für diesen Actionfilm gibt es eine strenge {{c1::Altersbeschränkung::das Mindestalter}} von 16 Jahren.	Die neue Altersbeschränkung in diesem Club verbietet den Eintritt unter 21.	
Für {{c1::gewöhnlich::normalerweise}} stehe ich am Wochenende nicht vor neun Uhr auf.	Für gewöhnlich fährt dieser Bus direkt zum Bahnhof.	
An regnerischen Tagen spielen wir oft alte {{c1::Brettspiele::das Gesellschaftsspiel}} am Küchentisch.	Schach ist eines der bekanntesten und ältesten Brettspiele der Welt.	
Das {{c1::Prinzip::die Grundregel}} dieses technischen Geräts ist eigentlich ganz einfach.	Aus Prinzip kaufe ich keine Produkte aus ausbeuterischer Kinderarbeit.	
Die starken Zahnschmerzen waren für ihn eine echte {{c1::Qual::das Leid / der Schmerz}}.	Das Warten auf die medizinischen Ergebnisse war eine furchtbare Qual.	
Bei Kopfschmerzen ist der {{c1::Griff zur Tablette::die Einnahme von Medikamenten}} oft die allerschnellste Lösung.	Statt Sport zu machen, bevorzugen viele Menschen leider den schnellen Griff zur Tablette.	
Alkohol im extremen Übermaß schadet auf Dauer der {{c1::Leber::das Entgiftungsorgan}}.	Die Leber ist eines der wichtigsten Organe, um den Körper zu entgiften.	
Du darfst wegen dieses kleinen Fehlers nicht gleich {{c1::verzweifeln::die Hoffnung aufgeben}}.	An dieser schweren Mathematikaufgabe können Schüler wirklich verzweifeln.	
Ich sehe momentan keinen anderen {{c1::Ausweg::die Lösung}} aus dieser Krise.	Der einzige Ausweg aus der brennenden Halle war die hintere Notfalltür.	
Die Physiotherapie half ihm dabei, die {{c1::Schmerzspirale::der Kreislauf des Schmerzes}} zu durchbrechen.	Ohne richtige Behandlung geraten viele Patienten in eine endlose Schmerzspirale.	
Er konnte einfach nicht {{c1::begreifen::verstehen}}, warum sie so furchtbar wütend war.	Kinder begreifen oft viel schneller, wie moderne Technik funktioniert, als Erwachsene.	
Die schöne Pflanze im Garten ist leider von einem Pilz {{c1::befallen::leiden unter}}.	Im Herbst sind viele Kinder im Kindergarten von Erkältungsviren befallen.	
Keine Sorge, diese schwierige Phase wird bald wieder {{c1::vorbeigehen::enden / verstreichen}}.	Lass uns an diesem überfüllten Geschäft einfach vorbeigehen.	
Die Beschwerden im Rücken können nach einiger Zeit {{c1::wiederkehren::zurückkommen}}.	Die alten Traditionen des Dorfes scheinen langsam wiederzukehren.	
Schmerz hat für unseren Körper eine sehr wichtige {{c1::Warn- und Schutzfunktion::das Alarmsystem}}.	Fieber hat eine natürliche Warn- und Schutzfunktion bei Infektionen.	
